system_id,word,ner
1557,101,CARDINAL
1557,台灣,GPE
1557,星宇,PERSON
1557,7年,DATE
1557,明年,DATE
1557,七年,DATE
1557,10年,DATE
1557,101,DATE
1557,7年,DATE
1557,10年,DATE
1558,幾千元,MONEY
1558,張國煒,PERSON
1558,台灣,GPE
1558,星宇,PERSON
1559,星宇,PERSON
1559,星宇,PERSON
1560,星宇,PERSON
1560,星宇,PERSON
1560,10個月,DATE
1561,週末,DATE
1563,華航,ORG
1563,65個月,DATE
1563,1個月,DATE
1563,張國煒,PERSON
1563,20260110\n,DATE
1563,1個月,DATE
1563,張國煒,PERSON
1563,2025年,DATE
1563,今年,DATE
1563,14,CARDINAL
1563,尼莫,PERSON
1563,張國煒,PERSON
1563,n\n,ORG
1563,今年,DATE
1563,華航,ORG
1563,2500元,MONEY
1563,台灣,GPE
1563,10個月,DATE
1563,7天,DATE
1563,1個月,DATE
1563,3,CARDINAL
1563,張國煒,PERSON
1563,日前,DATE
1563,桃園機場,FAC
1563,今年,DATE
1563,14,CARDINAL
1563,去年,DATE
1563,張國煒,PERSON
1563,尼莫,PERSON
1563,星宇航,PERSON
1563,2,CARDINAL
1563,n\n,GPE
1563,星宇航空,PERSON
1563,尼莫,PERSON
1563,張國煒,PERSON
1563,張國煒,PERSON
1563,長榮航空,ORG
1563,兩,CARDINAL
1563,尼莫,PERSON
1563,星宇,PERSON
1563,n2,CARDINAL
1563,長榮,PERSON
1563,華航,ORG
1563,星宇,PERSON
1563,今年,DATE
1563,星宇,PERSON
1563,2年,DATE
1563,十個月,DATE
1563,張國煒,PERSON
1563,65個月,DATE
1563,星宇,PERSON
1563,1個月,DATE
1563,張國煒,PERSON
1563,尼莫,PERSON
1563,張國煒,PERSON
1563,十個月,DATE
1563,n\n4,PERSON
1563,張國煒,PERSON
1564,65個月,DATE
1564,華航,ORG
1564,張國煒,PERSON
1564,星宇,PERSON
1567,星宇,PERSON
1567,星宇,PERSON
1569,65,CARDINAL
1569,10,CARDINAL
1570,高雄仔,GPE
1573,1950015,CARDINAL
1573,8000,CARDINAL
1578,Lifeinfo,ORG
1578,1個月,DATE
1578,10個月,DATE
1578,1個月,DATE
1578,10個月,DATE
1579,明天,DATE
1580,第天,DATE
1580,2019年3月19日,DATE
1580,星宇,PERSON
1580,高雄,GPE
1580,張國煒,PERSON
1580,201903202601,CARDINAL
1581,張國煒,PERSON
1581,星宇,PERSON
1581,100,CARDINAL
1581,高雄,GPE
1582,高雄,GPE
1582,1個月,DATE
1583,高雄,GPE
1585,星宇,PERSON
1586,明天,DATE
1588,明天,DATE
1589,當天,DATE
1590,兩,CARDINAL
1591,歐洲,LOC
1591,n\n布拉格,GPE
1591,華航,ORG
1591,n東歐,LOC
1591,維也納,GPE
1591,n\n倫敦,GPE
1591,LHR,ORG
1591,英航,ORG
1591,俄羅斯,GPE
1591,n\n瑞士,GPE
1591,亞洲,LOC
1591,米蘭,GPE
1592,星宇,PERSON
1592,倫敦,GPE
1592,LGW,WORK_OF_ART
1593,義大利,GPE
1594,星宇,PERSON
1594,威尼斯,GPE
1595,高雄,GPE
1595,1個月,DATE
1596,LGW,PRODUCT
1596,星宇,PERSON
1597,長榮,ORG
1597,華航,ORG
1597,LGWLHR,ORG
1597,第名,ORDINAL
1598,LGA,PRODUCT
1600,倫敦,GPE
1600,華航,ORG
1600,LHRslot,ORG
1600,Daily,ORG
1600,星宇,PERSON
1600,倫敦,GPE
1600,2,CARDINAL
1601,高雄,GPE
1601,桃園倫敦,GPE
1603,倫敦,GPE
1603,台灣,GPE
1603,英國,GPE
1603,布拉格,GPE
1604,西澳,GPE
1605,LGA,PRODUCT
1605,DFW,ORG
1605,EWR,ORG
1606,倫敦,GPE
1606,民航局,ORG
1607,4,CARDINAL
1607,5,CARDINAL
1608,民航局,ORG
1609,倫敦,GPE
1609,華航,ORG
1609,希斯羅,GPE
1609,民航局,ORG
1609,星宇,PERSON
1610,LHR,ORG
1612,星宇,PERSON
1612,華航,ORG
1612,華航,ORG
1612,長榮,ORG
1612,泰國,GPE
1613,義大利,GPE
1614,英國,GPE
1614,星宇,PERSON
1614,Manchester,GPE
1614,兩,CARDINAL
1617,布拉格,GPE
1618,Emirates,GPE
1618,倫敦,GPE
1618,台,GPE
1618,歐,GPE
1619,布拉格瑞士,GPE
1620,瑞士,GPE
1620,瑞士,GPE
1620,高雄,GPE
1620,三年,DATE
1621,LHR,ORG
1621,兩,CARDINAL
1622,PRG華航,ORG
1622,奧捷,GPE
1622,兩,CARDINAL
1623,華航,ORG
1623,去年十月,DATE
1623,今年四月,DATE
1623,布拉格,GPE
1625,台積電,ORG
1625,德國,GPE
1625,Dresden,GPE
1625,2小時,TIME
1626,星宇,PERSON
1626,倫敦,GPE
1626,華航,ORG
1626,布拉格蘇黎世威尼斯巴賽隆納,PERSON
1626,北極,LOC
1626,赫爾辛基,GPE
1626,布魯塞爾,GPE
1626,西歐,LOC
1626,倫敦巴黎,GPE
1626,捷克,GPE
1626,台積電,ORG
1627,西班牙,GPE
1627,波蘭,GPE
1627,芬蘭,GPE
1627,西班牙,GPE
1627,兩,CARDINAL
1627,台灣,GPE
1629,伊比利半島,LOC
1629,歐洲,LOC
1629,台灣,GPE
1629,台灣航空公司,ORG
1629,中,GPE
1629,俄,GPE
1630,俄國,GPE
1630,川普,PERSON
1630,芬蘭,GPE
1631,日本,GPE
1631,韓國,GPE
1631,西班牙,GPE
1632,HEL,ORG
1632,歐洲版SEA,ORG
1632,星宇,PERSON
1633,小港,GPE
1633,東亞洲,LOC
1634,倫敦,GPE
1634,華航,ORG
1634,星宇,PERSON
1634,華航,ORG
1634,7,CARDINAL
1634,2010年,DATE
1634,2012年,DATE
1634,2017年,DATE
1634,2,CARDINAL
1635,第二,ORDINAL
1635,冠希哥,PERSON
1635,日本,NORP
1635,冠希哥,PERSON
1636,星宇,PERSON
1636,張董開,PERSON
1636,張,PERSON
1636,張董,PERSON
1636,四,CARDINAL
1636,二十幾,CARDINAL
1636,四,CARDINAL
1636,三,CARDINAL
1636,星宇,PERSON
1636,星宇,ORG
1637,今天,DATE
1638,復興航空,ORG
1640,星宇,PERSON
1641,1,CARDINAL
1641,2,CARDINAL
1643,董仔,PERSON
1644,1,CARDINAL
1644,2,CARDINAL
1644,26,CARDINAL
1647,日本,NORP
1648,金鐘獎,WORK_OF_ART
1652,alfi,PERSON
1652,2016以前,DATE
1652,復興航空,ORG
1652,QQ,PRODUCT
1652,日本,GPE
1652,出川,PERSON
1653,2025,CARDINAL
1653,兩,CARDINAL
1653,06時間,DATE
1653,202601080957,DATE
1653,星宇,PERSON
1653,陳漢典,PERSON
1653,陳漢典,PERSON
1653,日前,DATE
1653,日本,GPE
1653,富士山,LOC
1653,星宇航空,ORG
1653,張國煒,PERSON
1653,兩,CARDINAL
1653,陳漢典,PERSON
1653,星宇,PERSON
1653,昨7日,DATE
1653,去年12月9日,DATE
1653,星宇航,PERSON
1653,JX803,PRODUCT
1653,東京,GPE
1653,陳漢典,PERSON
1653,陳漢典,PERSON
1653,日前,DATE
1653,日本,GPE
1653,陳漢典,PERSON
1653,日前,DATE
1653,日本,GPE
1653,LuluIG\n,PERSON
1653,WiFi,PRODUCT
1653,當天,DATE
1653,星宇,PERSON
1653,星宇航空,PERSON
1660,十幾小時,TIME
1666,今天,DATE
1669,星宇,PERSON
1670,哈明,PERSON
1674,1,CARDINAL
1675,星宇,PERSON
1677,001,CARDINAL
1678,星宇,PERSON
1683,1個月,DATE
1683,週末,DATE
1687,202601080957,CARDINAL
1687,n\n,PERSON
1687,星宇,PERSON
1687,陳漢典,PERSON
1687,陳漢典,PERSON
1687,日前,DATE
1687,日本,GPE
1687,富士山,LOC
1687,星宇航空,ORG
1687,張國煒,PERSON
1687,兩,CARDINAL
1687,陳漢典,PERSON
1687,星宇,PERSON
1687,昨7日,DATE
1687,Threads,PERSON
1687,去年12月9日,DATE
1687,JX803,PRODUCT
1687,東京,GPE
1687,成田桃園,GPE
1687,nA350,PRODUCT
1687,n,PERSON
1687,陳漢典,PERSON
1687,陳漢典,PERSON
1687,日前,DATE
1687,日本,GPE
1687,陳漢典,PERSON
1687,日前,DATE
1687,日本,GPE
1687,LuluIG\n,PERSON
1687,WiFi,PRODUCT
1687,當天,DATE
1687,星宇,PERSON
1687,星宇航空,PERSON
1689,三萬,CARDINAL
1689,中文,LANGUAGE
1689,星宇,PERSON
1690,董仔,PERSON
1692,中文,LANGUAGE
1692,兩,CARDINAL
1693,26,CARDINAL
1693,兩,CARDINAL
1694,6成,PERCENT
1695,星宇頭,PERSON
1700,今天,DATE
1702,R8,PRODUCT
1702,351,FAC
1702,351/F,CARDINAL
1702,40,CARDINAL
1702,3,CARDINAL
1702,40,CARDINAL
1702,2,CARDINAL
1704,年終個月,DATE
1705,日航,ORG
1705,兩,CARDINAL
1705,TOTO,ORG
1713,第二,ORDINAL
1713,三,CARDINAL
1719,新台幣,MONEY
1720,46,CARDINAL
1721,16,CARDINAL
1722,星宇航空,PERSON
1722,陳漢典,PERSON
1724,1,CARDINAL
1727,星宇,PERSON
1738,369,CARDINAL
1739,星宇,PERSON
1741,第二,ORDINAL
1744,今天,DATE
1746,星宇航,PERSON
1746,札幌,GPE
1746,台北,GPE
1746,札幌,GPE
1746,四天,DATE
1746,八月,DATE
1746,當天,DATE
1746,波音767,PRODUCT
1746,六,CARDINAL
1746,n\n,PERSON
1746,10分鐘,TIME
1746,n\n新千歲機場,FAC
1746,星宇,PERSON
1746,國泰,ORG
1746,星宇,PERSON
1746,台灣,GPE
1746,史努比,PERSON
1746,n\n史努比,PERSON
1746,新千歲機場,FAC
1746,RoyalLounge,PRODUCT
1746,三,CARDINAL
1746,國泰航空,ORG
1746,n\n,PERSON
1746,RoyalLounge,GPE
1746,北海道,GPE
1746,北海道,GPE
1746,n\n,PERSON
1746,n\n,PERSON
1746,68號,DATE
1746,仁川機場,FAC
1746,C28,PRODUCT
1746,台灣,GPE
1746,A321neo,PRODUCT
1746,B58301,PRODUCT
1746,台,GPE
1746,2022年2月,DATE
1746,四個月,DATE
1746,同年6月,DATE
1746,台灣,GPE
1746,A3501000,WORK_OF_ART
1746,1月6日10時14分,TIME
1746,桃園機場,FAC
1746,05,CARDINAL
1746,日本,GPE
1746,n\n史努比,PERSON
1746,日本,NORP
1746,16時29分,TIME
1746,日本,GPE
1746,日航,ORG
1746,日本,GPE
1746,A321黑貓航空YamatoTransport,ORG
1746,16時40分,TIME
1746,19,CARDINAL
1746,15分鐘,TIME
1746,北海道,GPE
1746,15分鐘,TIME
1746,函館,GPE
1746,n\n,PRODUCT
1746,20分鐘,TIME
1746,B58301,PRODUCT
1746,津輕海峽,LOC
1746,"34,000呎",QUANTITY
1746,秋田山,LOC
1746,日式,NORP
1746,西式,NORP
1746,兩,CARDINAL
1746,日式,GPE
1746,法式,NORP
1746,北海道,GPE
1746,桃機北跑道,FAC
1746,阿彌陀佛聖號,PERSON
1746,台北港,FAC
1746,19時12分,TIME
1746,23R,FAC
1746,台灣,GPE
1746,n\n,PERSON
1746,n星宇,PERSON
1746,日航,ORG
1746,當天,DATE
1746,英文,LANGUAGE
1746,n\n,PERSON
1746,星宇,PERSON
1746,A330neo,PRODUCT
1748,JAL,ORG
1749,仙台,GPE
1754,星宇,PERSON
1754,1個月,DATE
1754,張國煒,PERSON
1754,n\n,PERSON
1754,20260106,DATE
1754,n\n,PERSON
1754,2025年,DATE
1754,台灣,GPE
1754,星宇航空,ORG
1754,星宇,PERSON
1754,11個月,DATE
1754,400億元,MONEY
1754,1個月年,DATE
1754,張國煒,PERSON
1754,1個月,DATE
1754,星宇航空,ORG
1754,今年,DATE
1754,台灣虎航,ORG
1754,10個月,DATE
1754,65個月,DATE
1754,"2,500元",MONEY
1754,n中華航空,ORG
1754,1月9日,DATE
1754,5個月,DATE
1754,星宇航空,ORG
1754,1個月,DATE
1754,去年,DATE
1754,1個月,DATE
1754,台北,GPE
1754,101,CARDINAL
1754,長榮,ORG
1754,虎航,ORG
1754,星宇,PERSON
1754,2025年,DATE
1754,1個月,DATE
1754,n\nK董,PERSON
1754,星宇航空,ORG
1754,張國煒,PERSON
1754,今日,DATE
1754,年終獎金事件,EVENT
1754,星宇,PERSON
1754,星宇,PERSON
1754,張國煒,PERSON
1754,30,CARDINAL
1754,13,CARDINAL
1754,A321neo6,PRODUCT
1754,A330neo,PRODUCT
1754,10,CARDINAL
1754,A350900,PRODUCT
1754,10,CARDINAL
1754,A350F\n,PRODUCT
1754,2026年,DATE
1754,14,CARDINAL
1754,台,GPE
1754,A3501000,PRODUCT
1754,5,CARDINAL
1754,張國煒,PERSON
1754,2025年,DATE
1754,今年,DATE
1754,14,CARDINAL
1754,去年,DATE
1754,星宇,PERSON
1754,1個月,DATE
1754,n\n4星宇,PERSON
1755,5,CARDINAL
1755,幾億,CARDINAL
1756,過幾年,DATE
1756,幾年,DATE
1760,長榮,ORG
1760,星宇,PERSON
1760,長榮,ORG
1760,8年,DATE
1761,101,CARDINAL
1765,長榮,PERSON
1766,長榮,ORG
1766,董仔,PERSON
1773,噁心仔,GPE
1773,13,CARDINAL
1774,幾個月,DATE
1777,星宇,PERSON
1777,星宇,PERSON
1777,1個月,DATE
1777,10個月,DATE
1778,兩,CARDINAL
1783,虎航ifyoucan,ORG
1783,1個月,DATE
1783,10個月,DATE
1783,3年,DATE
1784,2603,CARDINAL
1784,李,PERSON
1785,1個月,DATE
1786,2,CARDINAL
1786,星宇,PERSON
1786,35年,DATE
1786,100萬,CARDINAL
1787,35年,DATE
1787,100萬,CARDINAL
1789,18年,DATE
1789,幾千萬,CARDINAL
1792,台灣,GPE
1792,華航,ORG
1795,長榮集團,ORG
1800,五個月,DATE
1803,張國煒,PERSON
1803,今年,DATE
1803,14,CARDINAL
1803,202601061229,DATE
1803,濟日報,WORK_OF_ART
1803,黃淑惠,PERSON
1803,台北,GPE
1803,2646,CARDINAL
1803,星宇航空,ORG
1803,A3501000,PRODUCT
1803,張國煒,PERSON
1803,今年,DATE
1803,14,CARDINAL
1803,張國煒,PERSON
1803,2025年年,DATE
1803,張國煒,PERSON
1803,2026年,DATE
1803,星宇航,ORG
1803,個月,DATE
1803,農曆過年前,DATE
1803,歐洲,LOC
1803,美東,LOC
1803,張國煒,PERSON
1803,2025年整年,DATE
1803,星宇航空,ORG
1803,去年,DATE
1803,2026年,DATE
1803,張國\n煒,PERSON
1803,張國煒,PERSON
1803,5日,DATE
1803,A3501000,PRODUCT
1803,去年年底,DATE
1803,今年,DATE
1803,14,CARDINAL
1803,星宇航空,PRODUCT
1803,第次年,DATE
1803,星宇航空,PERSON
1803,今年,DATE
1803,14,CARDINAL
1803,去年,DATE
1806,今年,DATE
1806,明年,DATE
1806,後年,DATE
1806,兩,CARDINAL
1807,今年2026年,DATE
1810,東京,GPE
1810,35k,QUANTITY
1812,東京,GPE
1817,明後年,DATE
1817,11個月,DATE
1818,27,CARDINAL
1822,3年,DATE
1823,星宇,PERSON
1827,經典賽,EVENT
1828,明年,DATE
1829,明後年,DATE
1831,天星宇,PERSON
1831,台灣,GPE
1835,2026年,DATE
1835,星宇,PERSON
1836,80,CARDINAL
1837,圓夢開公司,ORG
1839,體育協會,ORG
1840,北美歐洲,LOC
1840,兩,CARDINAL
1841,星宇,PERSON
1842,夜晚,TIME
1843,東京,GPE
1843,804/5,CARDINAL
1843,那天,DATE
1843,800/1/2/3,CARDINAL
1847,星宇,PERSON
1847,華航,ORG
1847,兩,CARDINAL
1848,國泰新航,ORG
1848,長榮華航,ORG
1849,國泰,ORG
1855,台灣,GPE
1856,星宇,PERSON
1857,今天,DATE
1857,國泰80,CARDINAL
1857,舊金山,GPE
1857,下午,TIME
1857,阿三,ORDINAL
1858,董仔,PERSON
1858,董仔,PERSON
1860,植木義晴,PERSON
1862,第後,ORDINAL
1863,華航,ORG
1864,五年,DATE
1867,明年,DATE
1867,半個月,DATE
1868,星宇,PERSON
1868,華航長榮,ORG
1868,霸凌領,PERSON
1869,星宇,PERSON
1871,花花董仔,FAC
1872,星宇董仔,PERSON
1874,植木前,PERSON
1874,123事件,EVENT
1874,日航,ORG
1877,明後年,DATE
1878,兩,CARDINAL
1878,星宇,PERSON
1880,1000,CARDINAL
1880,今年,DATE
1880,1000,CARDINAL
1882,台灣,GPE
1883,幾年,DATE
1883,兩,CARDINAL
1884,兩,CARDINAL
1885,星宇,PERSON
1885,A3501000,PERSON
1886,星宇,PERSON
1890,20253月,DATE
1890,2026,ORG
1891,台灣,GPE
1894,2026年,DATE
1894,14,CARDINAL
1894,長榮華航,ORG
1894,台灣,GPE
1895,24,CARDINAL
1895,n台灣,GPE
1895,A3501000B58551\n,PERSON
1895,今天,DATE
1895,台灣,GPE
1895,今天,DATE
1895,晚上2040,TIME
1895,法國,GPE
1895,土魯茲,GPE
1895,明天,DATE
1895,上午,TIME
1895,桃園機場,FAC
1896,幾個禮拜,DATE
1900,KIX,PRODUCT
1901,5月,DATE
1902,星宇,PERSON
1903,台灣,GPE
1903,星宇航空,PRODUCT
1907,東京,GPE
1910,明天,DATE
1910,下午,TIME
1911,明天上午,TIME
1914,第二,ORDINAL
1915,1300,CARDINAL
1915,1000,CARDINAL
1916,35,CARDINAL
1916,世界航空公司,ORG
1916,35,CARDINAL
1917,花蓮,GPE
1919,科科,ORG
1921,930,CARDINAL
1922,緬甸,GPE
1932,今早,DATE
1932,台灣,GPE
1932,台,GPE
1932,台,GPE
1933,1011,CARDINAL
1934,桃機,FAC
1938,China,GPE
1940,今天,DATE
1940,三,CARDINAL
1940,台灣,GPE
1940,台灣,NORP
1940,第,CARDINAL
1940,777x,PRODUCT
1942,台灣,NORP
1943,35935K,DATE
1943,A350,PRODUCT
1944,台灣,GPE
1945,東京,GPE
1948,星宇,PERSON
1948,跨年,DATE
1948,20260102\n\n,DATE
1948,星宇航空,PERSON
1948,台北,GPE
1948,101,DATE
1948,1個月,DATE
1948,Threads砲轟公司,ORG
1948,"4萬5,282元",MONEY
1948,5\n98萬元,MONEY
1948,3,CARDINAL
1948,星宇,PERSON
1948,長榮華航,ORG
1948,航空公司,ORG
1948,3萬7萬元,MONEY
1948,6萬,CARDINAL
1948,星宇,PERSON
1948,星宇,PERSON
1948,1個月,DATE
1950,17,CARDINAL
1951,虎航,ORG
1953,星宇,PERSON
1953,長榮華航,ORG
1955,台北,GPE
1955,101,DATE
1955,1個月,DATE
1955,星宇航空,PERSON
1956,長榮,ORG
1956,台北,GPE
1956,跨年,DATE
1956,華航,ORG
1956,高雄,GPE
1957,太平洋,LOC
1958,60,CARDINAL
1959,高雄,GPE
1961,高雄,GPE
1961,高雄,GPE
1964,星宇,PERSON
1966,長榮,ORG
1966,1/11,CARDINAL
1966,3/76月,DATE
1966,長榮,ORG
1969,長榮,ORG
1969,6月,DATE
1970,長榮,PERSON
1971,長榮華航,ORG
1974,星宇,PERSON
1974,長榮華航,ORG
1976,長榮,PERSON
1976,185個月,DATE
1976,去年,DATE
1976,3個月,DATE
1976,今年,DATE
1976,22個月,DATE
1978,星宇,PERSON
1979,虎航,ORG
1980,虎航,ORG
1980,星宇,PERSON
1982,芬蘭,GPE
1982,波蘭蘇黎世,GPE
1982,星宇,PERSON
1982,星宇,PERSON
1983,101,CARDINAL
1983,個月,DATE
1984,董仔,PERSON
1986,聶公,PERSON
1990,96年,DATE
1991,高雄,GPE
1992,1個月,DATE
1992,董仔,PERSON
1992,2025,CARDINAL
1992,高雄,GPE
1993,虎航多,ORG
1993,34,CARDINAL
1994,華航,ORG
1998,星宇,PERSON
1998,星宇,PERSON
1999,綠地球,LOC
2002,星宇,PERSON
2004,華航,ORG
2004,2019年,DATE
2004,長榮,PERSON
2004,中國籍,NORP
2004,國泰,ORG
2004,卡達,GPE
2006,60,CARDINAL
2006,120,CARDINAL
2007,5000,CARDINAL
2008,兩,CARDINAL
2009,宇航空,PERSON
2009,台中,GPE
2009,東京,GPE
2009,成田,GPE
2013,星宇,PERSON
2013,日本,GPE
2014,桃機,ORG
2014,日本,GPE
2014,台中,GPE
2015,東京,GPE
2018,日本,GPE
2018,10月底,DATE
2018,冬季,DATE
2018,第二,ORDINAL
2018,12點,TIME
2018,華信730,FAC
2018,宮古島,LOC
2018,沖繩,GPE
2018,澳門,GPE
2019,桃園,GPE
2019,台中,GPE
2020,成田,GPE
2021,星宇,PERSON
2021,亞洲,LOC
2021,台中,GPE
2021,韓國,GPE
2021,台中曼谷,GPE
2022,華信,ORG
2022,華航,ORG
2022,臺中,GPE
2022,星宇,PERSON
2023,清泉崗,GPE
2023,東北亞東南亞,LOC
2024,台中機場,FAC
2025,曼谷,GPE
2025,新加坡,GPE
2025,成田,GPE
2025,台灣,GPE
2026,晚上十點,TIME
2026,隔天早上七點,TIME
2026,三,TIME
2027,星宇,PERSON
2028,曼谷新加坡,GPE
2029,星宇,PERSON
2029,台北,GPE
2029,台中,GPE
2030,香港澳門,GPE
2031,新加坡,GPE
2031,吉隆坡,GPE
2031,檳城,GPE
2031,貴桃園,FAC
2031,12000,CARDINAL
2032,華信,ORG
2032,台中,GPE
2033,華航,ORG
2033,台中,GPE
2033,華信,ORG
2033,台中,GPE
2033,星宇,PERSON
2034,長榮華航,ORG
2034,台中,GPE
2034,星宇,PERSON
2034,台中機場,FAC
2034,星宇,PERSON
2035,nETtoday,ORG
2035,今天,DATE
2035,明年,DATE
2035,英倫,GPE
2035,HUNTSMAN\n,ORG
2035,PaulSmith,ORG
2035,n宇航空,ORG
2035,HUNTSMAN,ORG
2035,1849年,DATE
2035,英國,GPE
2035,英倫,NORP
2035,明年,DATE
2035,星宇航空,PERSON
2035,英國,NORP
2035,明年,DATE
2035,鳳凰城,GPE
2035,1月底,DATE
2035,星宇航空,PERSON
2035,明年4月,DATE
2035,日本,NORP
2035,SMILEY\n,GPE
2035,星宇航空,PERSON
2035,明年2月底,DATE
2035,海洋,LOC
2035,明年1月1日,DATE
2035,台灣,NORP
2035,1月,DATE
2035,星宇航空,PERSON
2035,明年4月,DATE
2035,100,CARDINAL
2035,金曲獎,WORK_OF_ART
2035,金馬獎,WORK_OF_ART
2035,羅申駿,PERSON
2035,金曲獎,WORK_OF_ART
2035,MUSDM音樂團隊,ORG
2035,史茵茵,PERSON
2036,HUNTSMAN,PRODUCT
2037,huntsman,PERSON
2037,薩維爾街,FAC
2037,05個月,DATE
2040,7年,DATE
2040,8個月,DATE
2041,兩年,DATE
2041,10週年,DATE
2041,美國,GPE
2041,99,CARDINAL
2041,美國人,NORP
2042,星宇,PERSON
2043,明年,DATE
2046,99,CARDINAL
2046,美國人,NORP
2046,星宇,PERSON
2047,個月,DATE
2048,10個月,DATE
2048,HUNTSMAN,ORG
2048,1849年,DATE
2048,英國,GPE
2049,Huntsman,PERSON
2049,101,CARDINAL
2049,101,CARDINAL
2049,Huntsman,PERSON
2049,99,CARDINAL
2049,Huntsman,PERSON
2050,星宇航,PERSON
2050,臺灣,GPE
2050,昨日,DATE
2053,台灣,GPE
2056,瑞士阿,GPE
2056,華航,ORG
2057,東京,GPE
2058,瑞航,ORG
2058,兩,CARDINAL
2058,第個,ORDINAL
2058,台北,GPE
2058,漢莎集團,ORG
2060,瑞航,ORG
2062,瑞士,GPE
2063,星宇,PERSON
2063,美東,LOC
2063,瑞航,ORG
2064,五,CARDINAL
2066,B58551,PERSON
2066,1,CARDINAL
2066,1個月,DATE
2067,聯想,ORG
2070,google,ORG
2073,FWZGA,ORG
2073,空巴,ORG
2074,星宇,PERSON
2074,1個月,DATE
2074,3,CARDINAL
2074,聯合報,WORK_OF_ART
2074,甘芝萁,PERSON
2074,台北,GPE
2074,12/301114\n\n,DATE
2074,宇航空,PERSON
2074,29,CARDINAL
2074,35,CARDINAL
2074,今年,DATE
2074,去年,DATE
2074,今年年終65個月,DATE
2074,華航,ORG
2074,明\n年,DATE
2074,榮虎航,ORG
2074,星宇,PERSON
2075,幾年後,DATE
2077,明年月,DATE
2079,今年上半年,DATE
2079,星宇,ORG
2079,明年,DATE
2079,今年,DATE
2080,華航,ORG
2084,長榮,ORG
2085,長榮,ORG
2085,國泰,ORG
2087,勤自,PERSON
2089,長榮,PERSON
2089,65個月,DATE
2089,星宇,PERSON
2094,星宇,PERSON
2094,星宇,PERSON
2094,張國煒,PERSON
2095,星宇,PERSON
2096,300億,CARDINAL
2096,新創/草創公司,ORG
2097,兩,CARDINAL
2098,明年,DATE
2099,43,CARDINAL
2099,43,CARDINAL
2099,二,CARDINAL
2099,華航,ORG
2100,兩,CARDINAL
2101,長榮,ORG
2101,ChinaAirlines,ORG
2103,明年,DATE
2105,幾個月,DATE
2110,43,CARDINAL
2110,張國煒,PERSON
2112,明年,DATE
2114,星宇,PERSON
2121,去年,DATE
2127,星宇,PERSON
2128,A350F,PRODUCT
2128,星宇,PERSON
2128,350,CARDINAL
2130,JX,PERSON
2131,1個月,DATE
2135,國泰航空,ORG
2135,劍指國泰,PERSON
2136,張國煒,PERSON
2136,五年,DATE
2136,張國煒,PERSON
2136,星宇,PERSON
2137,張國煒,PERSON
2137,星宇,PERSON
2137,董仔,PERSON
2139,5年,DATE
2140,5年,DATE
2140,星宇,PERSON
2141,紅海,LOC
2142,董仔,PERSON
2142,董仔,PERSON
2143,台灣,GPE
2145,K大,PERSON
2147,2030年,DATE
2147,長榮華航,ORG
2147,虎航,ORG
2148,阿,GPE
2149,阿不,PERSON
2151,卡達,GPE
2151,星宇,PERSON
2151,阿聯酋,GPE
2151,星宇,PERSON
2152,星宇,PERSON
2152,2026元,MONEY
2152,台灣,GPE
2152,星宇,PERSON
2152,兩難,CARDINAL
2152,去年,DATE
2152,2026,CARDINAL
2152,星宇,PERSON
2152,1,CARDINAL
2153,2025,CARDINAL
2153,川普,PERSON
2153,日本,GPE
2153,2026,CARDINAL
2153,鳳凰城,GPE
2154,星宇新公司,ORG
2155,5年,DATE
2155,3年,DATE
2156,國瑋,PERSON
2157,202512,DATE
2157,2年,DATE
2158,星宇,PERSON
2159,6年,DATE
2159,1年,DATE
2159,2030,CARDINAL
2161,A339,PERSON
2161,晚上,TIME
2162,長榮,ORG
2166,星宇,PERSON
2166,兩,CARDINAL
2167,1個月,DATE
2168,明年,DATE
2168,3個月,DATE
2169,明天,DATE
2170,紐約,GPE
2170,老子,PERSON
2170,長榮華,ORG
2170,紐約,GPE
2171,鳳凰城,GPE
2171,董仔,PERSON
2173,A339,PRODUCT
2175,339,FAC
2175,6000小時,TIME
2176,11,CARDINAL
2176,A339,PRODUCT
2176,22,CARDINAL
2178,12,CARDINAL
2178,339,FAC
2178,高雄,GPE
2178,11,CARDINAL
2178,22,CARDINAL
2178,桃園,GPE
2180,台灣,GPE
2183,桃園,GPE
2186,長榮,ORG
2186,1/11,CARDINAL
2186,3/7,CARDINAL
2186,6月,DATE
2187,兩,CARDINAL
2188,長榮,ORG
2188,星宇,PERSON
2188,星宇,PERSON
2188,五月,DATE
2188,六月,DATE
2188,星宇,PERSON
2188,2026,DATE
2188,長榮,ORG
2188,星宇,PERSON
2189,星宇,PERSON
2189,台灣,GPE
2189,2087年,DATE
2190,星宇,PERSON
2190,董仔,PERSON
2190,台灣,GPE
2192,美國,GPE
2192,7年,DATE
2193,星宇,PERSON
2193,長榮,ORG
2193,幾年後,DATE
2193,6個月年終,DATE
2194,7年,DATE
2194,65個月,DATE
2195,美國,GPE
2195,1,CARDINAL
2195,RSU,ORG
2196,350F,FAC
2197,董仔會,ORG
2197,鳳凰城,GPE
2197,蘇黎,GPE
2197,350,CARDINAL
2197,明年,DATE
2197,14,CARDINAL
2197,董仔,PERSON
2197,董仔,PERSON
2197,7年8個月,DATE
2199,華航,ORG
2199,小K,PERSON
2201,董仔,PERSON
2204,2025第三季,DATE
