"board","title","url","date","rowType","actor","content"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 17:32","comment","a79111010","你硬體當賣點那就要一直買新機才有優勢 那員工大概也不會指望年終了 混個資歷趕快跳上去還有希望"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 17:33","comment","hantulee","https://i.mopix.cc/fwktLV.jpg https://i.mopix.cc/hqPqVx.jpg"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 17:35","comment","edison901","剛開始被業配騙進去而已 可憐年輕人"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 17:38","comment","SilverRH","願意買50塊星宇的死忠股東用不著你們擔心"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 17:46","comment","WantFxxk4X","不爽可以離職去傳產"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 17:49","comment","ibanes","光載客要賺錢很難啦"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 17:51","comment","myyalga","我覺得星宇的敗點反而是硬體的空間設計，他的空間是比華航還擠。"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 17:59","comment","hantulee","營運前幾年連載客獲利都沒有啊"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 18:03","comment","ru04hj4","這倒是真的華航長榮還有15年飛機 搭到真的吐血A330-300"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 18:18","comment","o9714540","主要是要換未來的一些保障吧年終只是借題發揮而已講真的股價爛 股東幹嘛不走 ㄏㄏ 一樣的概念啊"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 18:45","comment","yabaidesu","多發一個月對公司真的還好 成本分攤認就好"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 18:46","comment","isu0911","蛤？看股版不資方腦是要？前幾年遇到疫情耶，就算靠載貨當時飛機也沒幾檯不是？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 19:08","comment","Malion","聽樓上這樣說，除非家裡有錢或真的想做功德，不然趕快找其他工作比較好，不知道要共體時艱多久"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 19:14","comment","pujos","空服員在服務業就輸另外兩家而已，你要跑去哪，說難聽一點就是沒地方跑比上不足，比下超級有餘"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 19:17","comment","an0215","看來套在高點的人很多"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 19:39","comment","sunnyx","攤提完硬體設備也舊了 蹺蹺板很難平衡的"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 20:03","comment","asahi98","你把虎航放哪了？虎航可時發了快一年的年終喔！"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 20:06","comment","offstage","那虎航員工為什麼不發起罷工呢因為虎航的員工對薪資較容易滿足嗎？那就是HR的問題了，為什麼招聘到容易對薪資不滿意的勞工呢"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 21:34","comment","w113353","上市櫃公司，有沒有賺錢看eps不就好？eps都負的還有發1個月算可以了吧？真的不滿意公司制度就跳槽吧"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 21:51","comment","SexyEunha","員工無論做多好都無法增加年終 除了罷工"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 21:53","comment","offstage","這就是為什麼有些勞工的年終永遠這麼低"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 22:32","comment","chewthelife8","完蛋 董仔真的可以自己出來開飛機"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/13 22:50","comment","fatb","個人認為星宇也算生不逢時 其他航空業大賺也就這幾年的事情 早點成立大家一起爛對比就不明顯了尤其這幾年大家對分紅越來越敏感了"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/14 01:49","comment","sunalmon","這群人就當覺得自己很屌才能進這麼新老闆這麼好的公司啊，殊不知自己的價值都還沒真正展現出來；航空業在台灣又是一群覺得有優越感的空中服務生"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/14 03:38","comment","randystock","嫌錢少就跳槽，該該叫的人才是弱者。"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/14 07:01","comment","whatyousay","買一張2萬，等每年發一千的coupon.跟買中鋼一張概念差不多"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/14 08:54","comment","ice0101001","哈，還有一堆勞工是星宇散戶"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/15 00:24","comment","tinybunny","窩沒有年終辣老闆賺到翻過去連加個10元都不可能"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770972804.A.1E8.html","2026/02/15 02:39","comment","zaza1128","沒有富爸爸大企業撐腰真的辛苦！不爽就跳巢，一切符合規矩！罷工抗議，唉"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:48","article","pujos","現在鬧星宇是腦子不清楚\n即使已掛牌\n張本人持股也還將近六成\n未來展望直到2030\n即使沒什麼額外利空\n光固定攤提擺在那\n恐怕都沒有多大利益可以期望\n\n啥意思\n現在這場子\n就是張國煒家裡拿錢撐的\n其他都不用多說什麼\n真，不爽不要做\n\n說白了\n這就富二代拿錢撐\n搞起來的盤子\n他對這企業\n是不可能有他老爸那代使命感的\n最多不要玩扔出去而已\n錢放回口袋\n他一樣是那個張國煒啊\n一樣是身家百億富豪\n\n※ 引述《iammatrix (母體)》之銘言：\n: ※ 引述《EVGAMIS (大哥沒有輸)》之銘言：\n: : 原文標題：\n: : 維複合材的概念，最遠可直飛15,600公里，共設置四艙等配置，包含4席頭等艙、40席?\n: : 務艙、36席豪華經濟艙、270席經濟艙，共350個座位。\n: : 心得/評論：\n: : 星宇餐點服務都是最頂的，如果員工福利無法提升\n: : 那怎麼保證服務品質不下降，希望K董不要只會共體時艱\n: : 買新飛機，員工才是最重要的\n: : ※必需填寫滿30正體中文字，無意義者板規處分\n: https://www.ptt.cc/bbs/Gossiping/M.1770945853.A.C74.html\n: 剛剛八卦版傳出，星宇因為年終問題跟勞工進行協商，\n: 結果勞資協調年終破局 資方嗆:想罷工就罷\n: 工會訴求加發年終一個月\n: 本週二（2/10）第二次協調會破局\n: 資方根本沒有針對工會的訴求準備任何方案，擺出一副死豬不怕熱水燙的態度\n: ------------------------------------------\n: K董最後一定會會妥協的，才多發一個月，\n: 過完年賣一些股票，或是跟股東借點錢就能撐過去吧?\n: 先別說春節罷工這個有點太趕了，要是下個月日本櫻花季，\n: 星宇的員工來個突發大罷工不就賠更多?\n: 還是長榮航跟華航、虎航 各出三分之一給星宇湊一個月，\n: 當作做善事好了，畢竟多領人家太多了(笑。\n: 我要是工會，一定不會選春節罷工，會先醞釀準備要在日本櫻花季罷工\n: 這時候就開始一堆人害怕要退票轉單了，這才有效果。\n: 尤其日本線又是星宇的重中之重，要是真罷工了，\n: 當月營收肯定比這一個月年終掉的更多。\n\n-----\nSent from JPTT on my iPhone"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:50","comment","s58565254","太粗暴。"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:51","comment","maimss","欸別這樣，我月底還要飛星宇別鬧票買好了別搞事"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:53","comment","mynumber55","白痴：這麼有錢不拿來發！！！"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:55","comment","b9513227","低端：不管啦 老闆身家幾百億耶"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:56","comment","BlueBird5566","明明就27.49%"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:57","comment","mopa","香蕉哥哥還在嗎？"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:58","comment","chasegirl","事實就是這樣 沒錯啊不爽不要做"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 14:59","comment","A80211ab","是阿 但小王子想證明自己"
"Stock","Re: [新聞] 星宇員工不滿年終僅1個月 張國煒「聽到了","https://www.ptt.cc/bbs/Stock/M.1770965300.A.FBF.html","2026/02/13 15:00","comment","luche","而且他原本長榮航股票變成下蛋的雞 二家航空真穩穩要變成寡占 竟然賣光光搞全新的星宇增加供給 說自己不缺錢 對乘客當然樂見就是 買飛機某種程度也是給美國人交代 何必呢目前前二大還好是想要先賺抓8-10%利潤 沒有再降價4%空間是客氣"
